"REF_DATE","GEO","DGUID","Coal types and uses","Coal volume","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012-11","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","3708","","","","0"
"2012-11","Canada","2016A000011124","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973933","1.2.1","2762","","","","0"
"2012-11","Canada","2016A000011124","Bituminous, all uses","Exports","Tonnes","288","thousands","3","v43973934","1.2.2","3708","","","","0"
"2012-11","Canada","2016A000011124","Bituminous, metallurgical","Production","Tonnes","288","thousands","3","v43973935","1.3.1","2487","","","","0"
"2012-11","Canada","2016A000011124","Bituminous, metallurgical","Exports","Tonnes","288","thousands","3","v43973936","1.3.2","3467","","","","0"
"2012-11","Canada","2016A000011124","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973937","1.4.1","275","","","","0"
"2012-11","Canada","2016A000011124","Bituminous, thermal","Exports","Tonnes","288","thousands","3","v43973938","1.4.2","241","","","","0"
"2012-11","Canada","2016A000011124","Sub-bituminous, thermal","Production","Tonnes","288","thousands","3","v43973939","1.5.1","1767","","","","0"
"2012-11","Canada","2016A000011124","Lignite, thermal","Production","Tonnes","288","thousands","3","v43973940","1.6.1","883","","","","0"
"2012-11","Nova Scotia","2016A000212","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973941","2.1.1","","..","","","0"
"2012-11","Nova Scotia","2016A000212","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973942","2.2.1","","..","","","0"
"2012-11","Nova Scotia","2016A000212","Bituminous, metallurgical","Production","Tonnes","288","thousands","3","v43973943","2.3.1","","..","","","0"
"2012-11","Nova Scotia","2016A000212","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973944","2.4.1","","..","","","0"
"2012-11","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2012-11","New Brunswick","2016A000213","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973946","3.2.1","","..","","","0"
"2012-11","New Brunswick","2016A000213","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973947","3.4.1","","..","","","0"
"2012-11","Saskatchewan","2016A000247","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973948","4.1.1","883","","","","0"
"2012-11","Saskatchewan","2016A000247","Lignite, thermal","Production","Tonnes","288","thousands","3","v43973949","4.6.1","883","","","","0"
"2012-11","Alberta","2016A000248","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973950","5.1.1","2212","","","","0"
"2012-11","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","497","","","","0"
"2012-11","Alberta","2016A000248","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973952","5.2.1","445","","","","0"
"2012-11","Alberta","2016A000248","Bituminous, all uses","Exports","Tonnes","288","thousands","3","v43973953","5.2.2","497","","","","0"
"2012-11","Alberta","2016A000248","Bituminous, metallurgical","Production","Tonnes","288","thousands","3","v43973954","5.3.1","178","","","","0"
"2012-11","Alberta","2016A000248","Bituminous, metallurgical","Exports","Tonnes","288","thousands","3","v43973955","5.3.2","255","","","","0"
"2012-11","Alberta","2016A000248","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973956","5.4.1","267","","","","0"
"2012-11","Alberta","2016A000248","Bituminous, thermal","Exports","Tonnes","288","thousands","3","v43973957","5.4.2","241","","","","0"
"2012-11","Alberta","2016A000248","Sub-bituminous, thermal","Production","Tonnes","288","thousands","3","v43973958","5.5.1","1767","","","","0"
"2012-11","British Columbia","2016A000259","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973959","6.1.1","2317","","","","0"
"2012-11","British Columbia","2016A000259","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973960","6.1.2","3211","","","","0"
"2012-11","British Columbia","2016A000259","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973961","6.2.1","2317","","","","0"
"2012-11","British Columbia","2016A000259","Bituminous, all uses","Exports","Tonnes","288","thousands","3","v43973962","6.2.2","3211","","","","0"
"2012-11","British Columbia","2016A000259","Bituminous, metallurgical","Production","Tonnes","288","thousands","3","v43973963","6.3.1","2309","","","","0"
"2012-11","British Columbia","2016A000259","Bituminous, metallurgical","Exports","Tonnes","288","thousands","3","v43973964","6.3.2","3211","","","","0"
"2012-11","British Columbia","2016A000259","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973965","6.4.1","8","","","","0"
"2012-11","British Columbia","2016A000259","Bituminous, thermal","Exports","Tonnes","288","thousands","3","v43973966","6.4.2","","..","","","0"
"2012-12","Canada","2016A000011124","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973931","1.1.1","5915","","","","0"
"2012-12","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2479","","","","0"
"2012-12","Canada","2016A000011124","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973933","1.2.1","3050","","","","0"
"2012-12","Canada","2016A000011124","Bituminous, all uses","Exports","Tonnes","288","thousands","3","v43973934","1.2.2","2479","","","","0"
"2012-12","Canada","2016A000011124","Bituminous, metallurgical","Production","Tonnes","288","thousands","3","v43973935","1.3.1","2872","","","","0"
"2012-12","Canada","2016A000011124","Bituminous, metallurgical","Exports","Tonnes","288","thousands","3","v43973936","1.3.2","2389","","","","0"
"2012-12","Canada","2016A000011124","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973937","1.4.1","178","","","","0"
"2012-12","Canada","2016A000011124","Bituminous, thermal","Exports","Tonnes","288","thousands","3","v43973938","1.4.2","90","","","","0"
"2012-12","Canada","2016A000011124","Sub-bituminous, thermal","Production","Tonnes","288","thousands","3","v43973939","1.5.1","1955","","","","0"
"2012-12","Canada","2016A000011124","Lignite, thermal","Production","Tonnes","288","thousands","3","v43973940","1.6.1","911","","","","0"
"2012-12","Nova Scotia","2016A000212","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973941","2.1.1","","..","","","0"
"2012-12","Nova Scotia","2016A000212","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973942","2.2.1","","..","","","0"
"2012-12","Nova Scotia","2016A000212","Bituminous, metallurgical","Production","Tonnes","288","thousands","3","v43973943","2.3.1","","..","","","0"
"2012-12","Nova Scotia","2016A000212","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973944","2.4.1","","..","","","0"
"2012-12","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2012-12","New Brunswick","2016A000213","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973946","3.2.1","","..","","","0"
"2012-12","New Brunswick","2016A000213","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973947","3.4.1","","..","","","0"
"2012-12","Saskatchewan","2016A000247","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973948","4.1.1","911","","","","0"
"2012-12","Saskatchewan","2016A000247","Lignite, thermal","Production","Tonnes","288","thousands","3","v43973949","4.6.1","911","","","","0"
"2012-12","Alberta","2016A000248","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973950","5.1.1","2265","","","","0"
"2012-12","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","129","","","","0"
"2012-12","Alberta","2016A000248","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973952","5.2.1","310","","","","0"
"2012-12","Alberta","2016A000248","Bituminous, all uses","Exports","Tonnes","288","thousands","3","v43973953","5.2.2","129","","","","0"
"2012-12","Alberta","2016A000248","Bituminous, metallurgical","Production","Tonnes","288","thousands","3","v43973954","5.3.1","163","","","","0"
"2012-12","Alberta","2016A000248","Bituminous, metallurgical","Exports","Tonnes","288","thousands","3","v43973955","5.3.2","39","","","","0"
"2012-12","Alberta","2016A000248","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973956","5.4.1","147","","","","0"
"2012-12","Alberta","2016A000248","Bituminous, thermal","Exports","Tonnes","288","thousands","3","v43973957","5.4.2","90","","","","0"
"2012-12","Alberta","2016A000248","Sub-bituminous, thermal","Production","Tonnes","288","thousands","3","v43973958","5.5.1","1955","","","","0"
"2012-12","British Columbia","2016A000259","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973959","6.1.1","2740","","","","0"
"2012-12","British Columbia","2016A000259","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973960","6.1.2","2350","","","","0"
"2012-12","British Columbia","2016A000259","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973961","6.2.1","2740","","","","0"
"2012-12","British Columbia","2016A000259","Bituminous, all uses","Exports","Tonnes","288","thousands","3","v43973962","6.2.2","2350","","","","0"
"2012-12","British Columbia","2016A000259","Bituminous, metallurgical","Production","Tonnes","288","thousands","3","v43973963","6.3.1","2709","","","","0"
"2012-12","British Columbia","2016A000259","Bituminous, metallurgical","Exports","Tonnes","288","thousands","3","v43973964","6.3.2","2350","","","","0"
"2012-12","British Columbia","2016A000259","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973965","6.4.1","31","","","","0"
"2012-12","British Columbia","2016A000259","Bituminous, thermal","Exports","Tonnes","288","thousands","3","v43973966","6.4.2","","..","","","0"
"2013-01","Canada","2016A000011124","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973931","1.1.1","5549","","","","0"
"2013-01","Canada","2016A000011124","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973932","1.1.2","2236","","","","0"
"2013-01","Canada","2016A000011124","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973933","1.2.1","2637","","","","0"
"2013-01","Canada","2016A000011124","Bituminous, all uses","Exports","Tonnes","288","thousands","3","v43973934","1.2.2","2236","","","","0"
"2013-01","Canada","2016A000011124","Bituminous, metallurgical","Production","Tonnes","288","thousands","3","v43973935","1.3.1","2407","","","","0"
"2013-01","Canada","2016A000011124","Bituminous, metallurgical","Exports","Tonnes","288","thousands","3","v43973936","1.3.2","2085","","","","0"
"2013-01","Canada","2016A000011124","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973937","1.4.1","230","","","","0"
"2013-01","Canada","2016A000011124","Bituminous, thermal","Exports","Tonnes","288","thousands","3","v43973938","1.4.2","151","","","","0"
"2013-01","Canada","2016A000011124","Sub-bituminous, thermal","Production","Tonnes","288","thousands","3","v43973939","1.5.1","1959","","","","0"
"2013-01","Canada","2016A000011124","Lignite, thermal","Production","Tonnes","288","thousands","3","v43973940","1.6.1","952","","","","0"
"2013-01","Nova Scotia","2016A000212","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973941","2.1.1","","..","","","0"
"2013-01","Nova Scotia","2016A000212","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973942","2.2.1","","..","","","0"
"2013-01","Nova Scotia","2016A000212","Bituminous, metallurgical","Production","Tonnes","288","thousands","3","v43973943","2.3.1","","..","","","0"
"2013-01","Nova Scotia","2016A000212","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973944","2.4.1","","..","","","0"
"2013-01","New Brunswick","2016A000213","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973945","3.1.1","","..","","","0"
"2013-01","New Brunswick","2016A000213","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973946","3.2.1","","..","","","0"
"2013-01","New Brunswick","2016A000213","Bituminous, thermal","Production","Tonnes","288","thousands","3","v43973947","3.4.1","","..","","","0"
"2013-01","Saskatchewan","2016A000247","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973948","4.1.1","952","","","","0"
"2013-01","Saskatchewan","2016A000247","Lignite, thermal","Production","Tonnes","288","thousands","3","v43973949","4.6.1","952","","","","0"
"2013-01","Alberta","2016A000248","Total all coal types and uses","Production","Tonnes","288","thousands","3","v43973950","5.1.1","2288","","","","0"
"2013-01","Alberta","2016A000248","Total all coal types and uses","Exports","Tonnes","288","thousands","3","v43973951","5.1.2","113","","","","0"
"2013-01","Alberta","2016A000248","Bituminous, all uses","Production","Tonnes","288","thousands","3","v43973952","5.2.1","329","","","","0"
"2013-01","Alberta","2016A000248","Bituminous, all uses","Exports","Tonnes","288","thousands","3","v43973953","5.2.2","113","","","","0"
"2013-01","Alberta","2016A000248","Bituminous, metallurgical","Production","Tonnes","288","thousands","3","v43973954","5.3.1","128","","","","0"
"2013-01","Alberta","2016A000248","Bituminous, metallurgical","Exports","Tonnes","288","thousands","3","v43973955","5.3.2","36","","","","0"
